id,title,genres,imdb_id,tmdb_id,year
7767,"Best of Youth, The (La meglio gioventù)",Drama,0346336,11659,2003
7772,Undercurrent,Film-Noir|Thriller,0039066,44098,1946
7773,"Bang, Bang, You're Dead",Drama,0288439,16876,2002
7781,Twister,Comedy,0096321,77780,1990
7782,Sniper,Action|Drama,0108171,9545,1993
7786,Genghis Blues,Documentary,0187859,28030,1999
7789,"11'09""01 - September 11",Drama,0328802,1926,2002
7792,"Parallax View, The",Thriller,0071970,17365,1974
7802,"Warriors, The",Action|Adventure|Crime|Thriller,0080120,11474,1979
7810,Babylon 5: A Call to Arms,Adventure|Sci-Fi,0146455,10916,1999
7811,Babylon 5: The River of Souls,Drama|Sci-Fi,0146247,10921,1998
7812,Babylon 5: Thirdspace,Drama|Sci-Fi,0121804,10941,1998
7815,True Stories,Comedy|Musical,0092117,24798,1986
7820,"Virgin Spring, The (Jungfrukällan)",Crime|Drama,0053976,11656,1960
7822,Mogambo,Adventure|Drama|Romance,0046085,25009,1953
7826,"Secret Life of Walter Mitty, The",Comedy|Romance|Thriller,0039808,40092,1947
7831,Another Thin Man,Comedy|Crime|Drama|Mystery|Romance,0031047,14589,1939
7832,"Thin Man Goes Home, The",Comedy|Crime|Mystery,0037365,14594,1945
7833,Shadow of the Thin Man,Comedy|Crime|Mystery,0034172,14590,1941
7834,After the Thin Man,Comedy|Crime|Mystery|Romance,0027260,14588,1936
7835,Song of the Thin Man,Comedy|Crime|Drama|Musical|Mystery|Romance,0039853,14595,1947
7839,Love Crazy,Comedy,0033852,20644,1941
7840,Gunga Din,Adventure|Comedy|War,0031398,24965,1939
7841,Children of Dune,Fantasy|Sci-Fi,0287839,192936,2003
7842,Dune,Drama|Fantasy|Sci-Fi,0142032,876,2000
7843,Lammbock,Comedy,0258760,1583,2001
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk)",Action|Comedy,0106936,17653,1993
7845,Tremors II: Aftershocks,Comedy|Horror|Sci-Fi,0114720,11069,1996
7846,Tremors 3: Back to Perfection,Comedy|Horror|Sci-Fi,0259685,10829,2001
7879,Notorious C.H.O.,Comedy,0300274,57946,2002
7882,The Plague of the Zombies,Horror,0060841,29049,1966
7883,I Walked with a Zombie,Drama|Horror,0036027,27130,1943
7884,Highway 61,Comedy,0102035,8468,1991
7888,How to Succeed in Business Without Really Trying,Comedy|Musical,0061791,22682,1967
7889,Pat Garrett and Billy the Kid,Western,0070518,11577,1973
7891,"Last Man on Earth, The (Ultimo uomo della Terra, L')",Drama|Horror|Sci-Fi,0058700,21159,1964
7894,"Duck, You Sucker",Action|Western,0067140,336,1971
7895,Bring Me the Head of Alfredo Garcia,Crime|Drama|Thriller,0071249,11942,1974
7896,Ride the High Country,Adventure|Drama|Western,0056412,36206,1962
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi),Action,0072913,49636,1975
7900,Frankenstein Must Be Destroyed,Drama|Horror|Sci-Fi,0065738,3075,1969
7916,Gidget,Comedy,0052847,43096,1959
7920,Desperate Living,Comedy|Crime,0075936,14262,1977
7924,Stray Dog (Nora inu),Drama|Film-Noir|Thriller,0041699,30368,1949
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin)",Action|Adventure,0051808,1059,1958
7926,High and Low (Tengoku to jigoku),Crime|Drama|Film-Noir|Thriller,0057565,12493,1963
7930,"People Under the Stairs, The",Horror|Mystery|Thriller,0105121,13122,1991
7932,Dark Days,Documentary,0235327,14273,2000
7934,Zelig,Comedy,0086637,11030,1983
7936,Shame (Skammen),Drama|War,0063611,26372,1968
7937,"Silence, The (Tystnaden)",Drama,0057611,11506,1963
7938,Winter Light (Nattvardsgästerna),Drama,0057358,29455,1963
7939,Through a Glass Darkly (Såsom i en spegel),Drama,0055499,11602,1961
7940,The Magician,Drama,0051365,29453,1958
7943,"Killers, The",Crime|Film-Noir,0038669,14638,1946
7944,"Night of the Iguana, The",Drama|Thriller,0058404,14703,1964
7951,Nightbreed,Fantasy|Horror,0100260,20481,1990
7976,Ken Park,Drama,0209077,7090,2002
7979,Monterey Pop,Documentary|Musical,0064689,42632,1968
7980,"Bridge Too Far, A",Action|Drama|War,0075784,5902,1977
7981,Infernal Affairs (Mou gaan dou),Crime|Drama|Thriller,0338564,10775,2002
7982,"Tale of Two Sisters, A (Janghwa, Hongryeon)",Drama|Horror|Mystery|Thriller,0365376,4552,2003
7983,Broadway Danny Rose,Comedy,0087003,12762,1984
7984,From Beyond,Horror|Sci-Fi,0091083,14510,1986
7986,Robot Jox,Sci-Fi,0102800,15618,1990
7987,Dolls,Horror,0092906,24341,1987
7988,Space Truckers,Comedy|Sci-Fi,0120199,10690,1996
7991,Death Race 2000,Action|Sci-Fi,0072856,13282,1975
7993,"Bucket Of Blood, A",Comedy|Horror,0052655,22642,1959
8008,Brigadoon,Fantasy|Musical|Romance,0046807,18283,1954
8010,"Power of One, The",Drama,0105159,13823,1992
8011,"Weather Underground, The",Documentary,0343168,14108,2002
8012,Kikujiro (Kikujirô no natsu),Comedy|Drama,0199683,4291,1999
8014,"Spring, Summer, Fall, Winter... and Spring (Bom yeoreum gaeul gyeoul geurigo bom)",Drama,0374546,113,2003
8015,"Phantom Tollbooth, The",Adventure|Animation|Children|Fantasy,0064806,28476,1970
8016,"Getaway, The",Action|Crime|Drama|Thriller,0068638,5916,1972
8019,Dark Water (Honogurai mizu no soko kara),Drama|Horror|Mystery|Thriller,0308379,12205,2002
8024,"Thing Called Love, The",Comedy|Drama|Romance,0108327,27804,1993
8025,The Thief,Drama,0124207,46187,1997
8033,How to Steal a Million,Comedy|Crime|Romance,0060522,3001,1966
8035,"Stendhal Syndrome, The (Sindrome di Stendhal, La)",Crime|Horror|Thriller,0117658,39434,1996
8042,Mean Streets,Crime|Drama,0070379,203,1973
8043,Jack the Bear,Comedy|Drama,0107247,38749,1993
8044,I Am a Fugitive from a Chain Gang,Crime|Drama|Film-Noir,0023042,29740,1932
8045,Hamburger Hill,Action|Drama|War,0093137,10652,1987
8057,Sweet Bird of Youth,Drama,0056541,33632,1962
8092,Frankenstein Unbound,Drama|Horror|Sci-Fi,0099612,3072,1990
8093,Shiri (Swiri),Action|Drama|Romance|Thriller,0192657,10355,1999
8094,Bad Day at Black Rock,Drama|Thriller|Western,0047849,14554,1955
8117,In China They Eat Dogs (I Kina spiser de hunde),Action|Comedy,0180748,250,1999
8118,Delta Force 2 (Delta Force 2: The Colombian Connection),Action|Adventure|Thriller|War,0099399,19086,1990
8119,Crossroads,Drama,0090888,15392,1986
8121,"Seducing Doctor Lewis (Grande séduction, La)",Comedy,0366532,41277,2003
8125,Sunrise: A Song of Two Humans,Drama|Romance,0018455,631,1927
8126,Shock Corridor,Drama,0057495,25504,1963
8128,Au revoir les enfants,Drama,0092593,1786,1987
8131,Pursuit of Happiness,Comedy|Romance,0243508,210937,2001
8132,Gladiator,Action|Drama,0104346,16219,1992
8136,Indestructible Man,Crime|Horror|Sci-Fi,0049363,48385,1956
8137,"Wasp Woman, The",Horror|Sci-Fi,0054462,27545,1959
8138,Attack of the Giant Leeches,Horror|Sci-Fi,0053611,22718,1959
8142,Dead or Alive: Hanzaisha,Action|Crime,0221111,11315,1999
8143,Lola Montès,Drama,0048308,35987,1955
8147,Charly,Drama|Sci-Fi,0062794,29146,1968
8153,Lust for Life,Drama,0049456,29592,1956
8154,"Dolce Vita, La",Drama,0053779,439,1960
8157,Jin Roh: The Wolf Brigade (Jin-Rô),Animation|Fantasy|Thriller,0193253,823,1998
8158,Rush,Crime|Drama,0102820,20289,1991
8167,Captain Blood,Action|Adventure|Romance,0026174,16905,1935
8169,*batteries not included,Children|Comedy|Fantasy|Sci-Fi,0092494,11548,1987
8183,Educating Rita,Comedy|Drama,0085478,38291,1983
8188,Sansho the Bailiff (Sanshô dayû),Drama,0047445,20532,1954
8189,Zazie dans le métro,Comedy,0054494,2546,1960
8190,"Americanization of Emily, The",Comedy|Drama|War,0057840,42791,1964
8191,Anne of the Thousand Days,Drama,0064030,22522,1969
8195,"Avventura, L' (Adventure, The)",Drama|Mystery|Romance,0053619,5165,1960
8196,Beyond the Valley of the Dolls,Comedy|Horror,0065466,5722,1970
8197,Hiroshima Mon Amour,Drama|Romance|War,0052893,5544,1959
8199,Ugetsu (Ugetsu monogatari),Drama|Thriller,0046478,14696,1953
8207,"Day of the Jackal, The",Crime|Thriller,0069947,4909,1973
8225,Night of the Living Dead,Horror,0100258,19185,1990
8228,"Maltese Falcon, The (a.k.a. Dangerous Female)",Mystery,0022111,28257,1931
8232,I Love You Again,Comedy|Drama,0032617,20643,1940
8235,Safety Last!,Action|Comedy|Romance,0014429,22596,1923
8236,While the City Sleeps,Drama|Film-Noir,0049949,36786,1956
8238,Little Murders,Comedy|Crime,0067350,27459,1971
8239,Viridiana,Comedy|Drama,0055601,4497,1961
8241,Masterminds,Action|Comedy|Thriller,0119630,25224,1997
8253,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro),Action|Adventure|Animation|Comedy|Crime|Mystery,0079833,15371,1979
8254,Arizona Dream,Comedy|Drama|Fantasy|Romance,0106307,11044,1993
8261,3 Women (Three Women),Drama,0075612,41662,1977
8264,Grey Gardens,Documentary,0073076,17346,1975
8266,Purple Rain,Drama|Musical,0087957,13763,1984
8268,Point of No Return,Action|Thriller,0107843,10498,1993
8270,"Hairdresser's Husband, The (Le mari de la coiffeuse)",Comedy|Drama|Romance,0100112,11796,1990
8275,College,Comedy,0017765,34847,1927
8290,Mitchell,Action|Crime,0073396,32303,1975
8293,Used People,Comedy|Drama,0105706,41779,1992
8302,"Front Page, The",Comedy|Drama|Romance,0021890,42814,1931
8327,Dolls,Drama|Romance,0330229,870,2002
8331,"Man Who Came to Dinner, The",Comedy,0033874,26319,1942
8335,Make Way for Tomorrow,Drama,0029192,41059,1937
8336,"Major and the Minor, The",Comedy|Romance,0035019,39871,1942
8337,"Caine Mutiny, The",Drama|War,0046816,10178,1954
8338,Black Narcissus,Drama,0039192,16391,1947
8340,Escape from Alcatraz,Drama|Thriller,0079116,10734,1979
8341,Oliver Twist,Adventure|Crime|Drama,0040662,10949,1948
8360,Shrek 2,Adventure|Animation|Children|Comedy|Musical|Romance,0298148,809,2004
8361,"Day After Tomorrow, The",Action|Adventure|Drama|Sci-Fi|Thriller,0319262,435,2004
8362,Raising Helen,Comedy|Drama|Romance,0350028,4599,2004
8363,Soul Plane,Comedy,0367085,12657,2004
8364,Baadasssss! (How to Get the Man's Foot Outta Your Ass),Drama,0367790,28219,2003
8366,Saved!,Comedy|Drama,0332375,13193,2004
8368,Harry Potter and the Prisoner of Azkaban,Adventure|Fantasy|IMAX,0304141,673,2004
8369,Mindhunters,Action|Crime|Horror|Mystery|Thriller,0297284,16617,2004
8370,"Blind Swordsman: Zatoichi, The (Zatôichi)",Action|Comedy|Crime|Drama,0363226,246,2003
8371,"Chronicles of Riddick, The",Action|Sci-Fi|Thriller,0296572,2789,2004
8372,Garfield: The Movie,Animation|Children|Comedy,0356634,8920,2004
8373,"Stepford Wives, The",Comedy|Fantasy|Thriller,0327162,9890,2004
8375,"Hunting of the President, The",Documentary,0391225,26254,2004
8376,Napoleon Dynamite,Comedy,0374900,8193,2004
8378,"Doctor, The",Drama,0101746,26142,1991
8379,"Dresser, The",Drama,0085461,42122,1983
8380,Father Hood,Comedy,0106877,65137,1993
8382,Hello Again,Comedy,0093175,35151,1987
8383,Hope Springs,Comedy|Romance,0314431,21544,2003
8385,Lover Come Back,Comedy|Romance,0055100,40894,1961
8387,Police Academy: Mission to Moscow,Comedy|Crime,0110857,11546,1994
8391,Big Wednesday,Comedy|Drama,0077235,18387,1978
8402,Book of Love,Comedy|Romance,0099166,52560,1990
8405,Hour of the Wolf (Vargtimmen),Drama|Horror,0063759,18333,1968
8410,Suddenly,Crime|Drama|Film-Noir,0047542,18398,1954
8424,"Divorcee, The",Drama|Romance,0020827,80708,1930
8425,Meet the Applegates,Comedy,0100129,76516,1991
8426,Robot Carnival (Roboto kânibauru),Animation|Comedy|Drama|Fantasy|Sci-Fi,0093871,33441,1987
8427,Americathon,Comedy|Sci-Fi,0078766,47819,1979
8446,Sands of Iwo Jima,Action|Drama|Romance|War,0041841,18712,1949
8447,This Island Earth,Sci-Fi,0047577,831,1955
8450,Anthony Adverse,Adventure|Romance,0027300,37658,1936
8451,Blackboard Jungle,Drama,0047885,26516,1955
8454,Luna Papa,Comedy|Drama|Fantasy,0170259,10573,1999
8456,Investigation of a Citizen Above Suspicion (Indagine su un cittadino al di sopra di ogni sospetto),Crime|Drama|Thriller,0065889,26451,1970
8458,To Each His Own,Drama,0039040,54568,1946
8459,"Heiress, The",Drama|Romance,0041452,28571,1949
8461,Dragon Seed,Drama|War,0036777,123665,1944
8462,Executive Suite,Drama,0046963,43336,1954
8463,Johnny Belinda,Drama,0040495,62000,1948
8464,Super Size Me,Comedy|Documentary|Drama,0390521,9372,2004
8465,Johnny Eager,Crime|Drama|Film-Noir|Romance,0033774,41495,1942
8477,"Jetée, La",Romance|Sci-Fi,0056119,662,1962
8481,Northwest Passage,Action|Adventure|Drama|Romance|Thriller|Western,0032851,43805,1940
8482,"Picture of Dorian Gray, The",Drama|Fantasy|Horror,0037988,16559,1945
8484,"Human Condition I, The (Ningen no joken I)",Drama|War,0053114,31217,1959
8487,Please Don't Eat the Daisies,Children|Comedy|Musical,0054188,19414,1960
8491,White Heat,Crime|Drama|Film-Noir,0042041,15794,1949
8492,"Christmas Carol, A (Scrooge)",Drama|Fantasy,0044008,13188,1951
8493,Memphis Belle,Action|Drama|War,0100133,12651,1990
8494,"Cincinnati Kid, The",Drama,0059037,886,1965
8495,Animal Factory,Crime|Drama,0204137,9791,2000
8500,Godzilla vs. Mechagodzilla (Gojira tai Mekagojira),Action|Horror|Sci-Fi,0071565,38582,1974
8501,"Hitcher, The",Action|Thriller,0091209,9542,1986
8502,Show Boat,Drama|Musical|Romance,0044030,17820,1951
8506,Fear X,Mystery|Thriller,0289944,37696,2003
8507,Freaks,Crime|Drama|Horror,0022913,136,1932
8511,"Immigrant, The",Comedy,0008133,47653,1917
8512,Silent Movie,Comedy,0075222,10970,1976
8518,Anna Christie,Drama,0020641,42812,1930
8521,Dr. Jekyll and Mr. Hyde,Drama|Horror,0022835,3019,1931
8526,Around the World in 80 Days,Adventure|Children|Comedy,0327437,10204,2004
8528,Dodgeball: A True Underdog Story,Comedy,0364725,9472,2004
8529,"Terminal, The",Comedy|Drama|Romance,0362227,594,2004
8530,Dear Frankie,Drama|Romance,0377752,8981,2004
8531,White Chicks,Action|Comedy|Crime,0381707,12153,2004
8532,"Door in the Floor, The",Drama,0348593,1944,2004
8533,"Notebook, The",Drama|Romance,0332280,11036,2004
8534,Two Brothers (Deux frères),Adventure|Children|Drama,0338512,1997,2004
8535,De-Lovely,Drama|Musical,0352277,15237,2004
8542,"Day at the Races, A",Comedy|Musical,0028772,11939,1937
8571,Bob & Carol & Ted & Alice,Comedy|Drama,0064100,26520,1969
8574,"Claymation Christmas Celebration, A",Animation|Children|Comedy|Musical,0272045,21386,1987
8575,"Happenstance (Battement d'ailes du papillon, Le)",Comedy|Drama,0243135,24908,2001
8577,Comandante,Documentary,0342213,25783,2003
8578,Undead,Action|Comedy|Horror|Sci-Fi,0339840,8991,2003
8580,Into the Woods,Adventure|Comedy|Fantasy|Musical,0099851,23378,1991
8581,Pirates of Silicon Valley,Documentary|Drama,0168122,3293,1999
8582,Manufacturing Consent: Noam Chomsky and the Media,Documentary|War,0104810,36947,1992
8587,Mayor of the Sunset Strip,Documentary,0230512,61487,2003
8588,Killing Me Softly,Drama|Mystery|Romance|Thriller,0250468,14365,2002
8591,"Philadelphia Experiment, The",Adventure|Drama|Sci-Fi,0087910,10606,1984
8593,Juice,Action|Crime|Drama|Thriller,0104573,16136,1992
8596,Revenge of the Pink Panther,Comedy|Crime,0078163,6081,1978
8600,Angels with Dirty Faces,Crime|Drama|Film-Noir|Thriller,0029870,13696,1938
8601,Zero de conduite (Zero for Conduct) (Zéro de conduite: Jeunes diables au collège),Comedy|Drama,0024803,44494,1933
8604,Taxi,Action|Comedy,0152930,2330,1998
8605,Taxi 3,Action|Comedy,0295721,2334,2003
8607,Tokyo Godfathers,Adventure|Animation|Drama,0388473,13398,2003
8609,Our Hospitality,Comedy,0014341,701,1923
8610,All of Me,Comedy|Fantasy,0086873,10631,1984
8611,"Farmer's Daughter, The",Comedy,0039370,43466,1947
8614,Overboard,Comedy|Romance,0093693,10780,1987
8617,Butterfield 8,Drama,0053622,23724,1960
8620,"Exterminating Angel, The (Ángel exterminador, El)",Comedy|Drama|Fantasy|Mystery,0056732,29264,1962
8622,Fahrenheit 9/11,Documentary,0361596,1777,2004
8623,Roxanne,Comedy|Romance,0093886,11584,1987
8626,Dr. Terror's House of Horrors,Horror|Sci-Fi,0059125,26811,1965
8632,Secret Society,Comedy,0217788,161080,2002
8633,"Last Starfighter, The",Action|Adventure|Comedy|Sci-Fi,0087597,11884,1984
8636,Spider-Man 2,Action|Adventure|Sci-Fi|IMAX,0316654,558,2004
8638,Before Sunset,Drama|Romance,0381681,80,2004
8640,King Arthur,Action|Adventure|Drama|War,0349683,9477,2004
8641,Anchorman: The Legend of Ron Burgundy,Comedy,0357413,8699,2004
8643,"Cinderella Story, A",Comedy|Romance,0356470,11247,2004
8644,"I, Robot",Action|Adventure|Sci-Fi|Thriller,0343818,2048,2004
8645,"Maria Full of Grace (Maria, Llena eres de gracia)",Crime|Drama,0390221,436,2004
8650,Long Day's Journey Into Night,Drama,0056196,43004,1962
8656,"Short Film About Killing, A (Krótki film o zabijaniu)",Crime|Drama,0095468,10754,1988
8665,"Bourne Supremacy, The",Action|Crime|Thriller,0372183,2502,2004
8666,Catwoman,Action|Crime|Fantasy,0327554,314,2004
8667,A Home at the End of the World,Drama|Romance,0359423,18923,2004
8670,"Testament of Dr. Mabuse, The (Das Testament des Dr. Mabuse)",Crime|Horror|Mystery|Thriller,0023563,12206,1933
8677,Flash Gordon Conquers the Universe,Action|Sci-Fi,0032475,68064,1940
8684,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut)",Adventure|Drama,0049902,15244,1956
8685,"Miracle of Marcelino, The (Marcelino pan y vino)",Comedy|Drama,0047216,62395,1955
8690,Slaughterhouse-Five,Comedy|Drama|Sci-Fi|War,0069280,24559,1972
8695,"Bachelor and the Bobby-Soxer, The",Comedy,0039169,27437,1947
8711,Mr. Blandings Builds His Dream House,Comedy,0040613,32294,1948
8712,My Favorite Wife,Comedy|Romance,0029284,41463,1940
8713,"New Adventures of Pippi Longstocking, The",Adventure|Children|Fantasy|Musical,0093744,19051,1988
8714,Night and Day,Drama|Musical,0038776,43485,1946
8718,"Snake Pit, The",Drama,0040806,62694,1948
8720,"Super, The",Comedy,0103007,53287,1991
8724,"Leopard, The (Gattopardo, Il)",Drama|War,0057091,1040,1963
8727,"Day of the Locust, The",Drama,0072848,5122,1975
8730,To End All Wars,Action|Drama|War,0243609,1783,2001
8738,"Woman Is a Woman, A (femme est une femme, Une)",Comedy|Drama|Musical|Romance,0055572,31522,1961
8743,Biggles,Adventure|Fantasy|Sci-Fi,0090729,22976,1986
8748,"Yesterday, Today and Tomorrow (Ieri, oggi, domani)",Comedy,0057171,42801,1963
8753,Unprecedented: The 2000 Presidential Election,Documentary,0346091,41316,2002
8754,"Prime of Miss Jean Brodie, The",Drama,0064840,5179,1969
8755,My Voyage to Italy (Il mio viaggio in Italia),Documentary,0173772,53198,1999
8765,This Gun for Hire,Crime|Film-Noir|Thriller,0035432,16703,1942
8771,Sherlock Holmes: Terror by Night,Crime|Mystery|Thriller,0039017,20408,1946
8772,"Spy Who Came in from the Cold, The",Drama|Thriller,0059749,13580,1965
8773,Sherlock Holmes and the Secret Weapon,Crime|Mystery|Thriller,0035317,18706,1942
8774,Sherlock Holmes: The Woman in Green,Mystery,0038259,34327,1945
8778,Sherlock Holmes: Dressed to Kill,Crime|Mystery,0038494,20417,1946
8781,"Manchurian Candidate, The",Thriller,0368008,14462,2004
8782,Thunderbirds,Action|Adventure|Fantasy|Sci-Fi,0167456,14623,2004
8783,"Village, The",Drama|Mystery|Thriller,0368447,6947,2004
8784,Garden State,Comedy|Drama|Romance,0333766,401,2004
8795,Musa the Warrior (Musa),Action|Adventure|Drama|War,0275083,23305,2001
8796,"Funny Thing Happened on the Way to the Forum, A",Comedy|Musical,0060438,17768,1966
8798,Collateral,Action|Crime|Drama|Thriller,0369339,1538,2004
8799,Little Black Book,Comedy|Romance,0361841,14846,2004
8800,Code 46,Romance|Sci-Fi,0345061,2577,2003
8804,"Story of Women (Affaire de femmes, Une)",Drama,0096336,41975,1988
8807,Harold and Kumar Go to White Castle,Adventure|Comedy,0366551,11282,2004
8808,"Princess Diaries 2: Royal Engagement, The",Comedy|Romance,0368933,11130,2004
8809,Danny Deckchair,Comedy|Romance,0337960,14389,2003
8810,AVP: Alien vs. Predator,Action|Horror|Sci-Fi|Thriller,0370263,395,2004
8813,We Don't Live Here Anymore,Drama,0361309,23601,2004
8814,Without a Paddle,Comedy,0364751,10762,2004
8815,Exorcist: The Beginning,Horror|Thriller,0204313,11026,2004
8827,"Bill Cosby, Himself",Comedy|Documentary,0083652,20120,1983
8830,Anacondas: The Hunt for the Blood Orchid,Adventure|Drama|Horror|Sci-Fi|Thriller,0366174,11237,2004
8831,Suspect Zero,Crime|Thriller,0324127,8080,2004
8832,Warriors of Heaven and Earth (Tian di ying xiong),Action|Adventure|Drama,0374330,14797,2003
8833,Vanity Fair,Drama|Romance,0241025,11632,2004
8835,Paparazzi,Drama|Thriller,0338325,15644,2004
8836,Wicker Park,Drama|Romance|Thriller,0324554,11208,2004
8838,Alice Doesn't Live Here Anymore,Drama|Romance,0071115,16153,1974
8840,Who's That Knocking at My Door?,Drama,0063803,42694,1967
8844,Camera Buff (Amator),Drama,0078763,42164,1979
8848,"Vitelloni, I (a.k.a. The Young and the Passionate)",Drama,0046521,12548,1953
8860,Cellular,Action|Crime|Drama|Mystery|Thriller,0337921,9759,2004
8861,Resident Evil: Apocalypse,Action|Horror|Sci-Fi|Thriller,0318627,1577,2004
8864,Mr. 3000,Comedy|Drama,0339412,16232,2004
8865,Sky Captain and the World of Tomorrow,Action|Adventure|Sci-Fi,0346156,5137,2004
8866,Wimbledon,Comedy|Romance,0360201,11823,2004
8869,First Daughter,Comedy|Romance,0361620,13969,2004
8870,"Forgotten, The",Drama|Mystery|Sci-Fi|Thriller,0356618,10145,2004
8873,"Motorcycle Diaries, The (Diarios de motocicleta)",Adventure|Drama,0318462,1653,2004
8874,Shaun of the Dead,Comedy|Horror,0365748,747,2004
8875,"Come Back, Little Sheba",Drama,0044509,84214,1952
8879,Murder on the Orient Express,Crime|Mystery|Thriller,0071877,4176,1974
8880,Mask,Drama,0089560,11177,1985
8894,Orca: The Killer Whale,Action|Drama|Horror|Thriller,0076504,12707,1977
8905,1492: Conquest of Paradise,Adventure|Drama,0103594,1492,1992
8906,Cannibal Holocaust,Horror,0078935,8689,1980
8907,Shark Tale,Animation|Children|Comedy,0307453,10555,2004
8908,Ladder 49,Action|Drama|Thriller,0349710,11128,2004
8910,I Heart Huckabees,Comedy,0356721,1599,2004
8911,Raise Your Voice,Romance,0361696,14024,2004
8912,Taxi,Action|Comedy,0316732,11045,2004
8914,Primer,Drama|Sci-Fi,0390384,14337,2004
8915,Stage Beauty,Drama,0368658,26108,2004
8916,Shall We Dance?,Comedy|Romance,0358135,4380,2004
8917,Team America: World Police,Action|Adventure|Animation|Comedy,0372588,3989,2004
8918,Eulogy,Comedy|Crime|Drama,0349416,16358,2004
8919,P.S.,Comedy|Drama|Fantasy|Romance,0380609,25313,2004
8920,"Country Girl, The",Drama,0046874,2438,1954
8921,"Rose Tattoo, The",Drama|Romance,0048563,65550,1955
8928,"Fearless Vampire Killers, The",Comedy|Horror,0061655,3053,1967
8933,"Decline of the American Empire, The (Déclin de l'empire américain, Le)",Comedy|Drama,0090985,18499,1986
8934,Bebe's Kids,Animation|Children|Comedy,0103783,36616,1992
8937,Friday Night Lights,Action|Drama,0390022,13416,2004
8938,Tarnation,Documentary,0390538,1435,2003
8939,"Final Cut, The",Sci-Fi|Thriller,0364343,11099,2004
8943,Being Julia,Comedy|Drama,0340012,18701,2004
8946,Surviving Christmas,Comedy,0252028,15566,2004
8947,"Grudge, The",Horror|Mystery|Thriller,0391198,1970,2004
8948,Alfie,Comedy|Drama|Romance,0375173,8849,2004
8949,Sideways,Comedy|Drama|Romance,0375063,9675,2004
8950,The Machinist,Drama|Mystery|Thriller,0361862,4553,2004
8951,Vera Drake,Drama,0383694,11109,2004
8952,Falling Angels,Drama,0365183,48678,2003
8954,Lightning in a Bottle,Documentary,0396705,126148,2004
8955,Undertow,Crime|Drama|Thriller,0360130,16131,2004
8957,Saw,Horror|Mystery|Thriller,0387564,176,2004
8958,Ray,Drama,0350258,1677,2004
8959,Birth,Drama|Mystery,0337876,10740,2004
8961,"Incredibles, The",Action|Adventure|Animation|Children|Comedy,0317705,9806,2004
8964,Callas Forever,Drama,0274407,47959,2002
8965,"Polar Express, The",Adventure|Animation|Children|Fantasy|IMAX,0338348,5255,2004
8966,Kinsey,Drama,0362269,11184,2004
8967,Seed of Chucky (Child's Play 5),Comedy|Horror,0387575,11249,2004
8968,After the Sunset,Action|Adventure|Comedy|Crime|Thriller,0367479,10589,2004
8969,Bridget Jones: The Edge of Reason,Comedy|Drama|Romance,0317198,9801,2004
8970,Finding Neverland,Drama,0308644,866,2004
8972,National Treasure,Action|Adventure|Drama|Mystery|Thriller,0368891,2059,2004
8973,Bad Education (La mala educación),Drama|Thriller,0275491,140,2004
8974,"SpongeBob SquarePants Movie, The",Adventure|Animation|Children|Comedy,0345950,11836,2004
8977,Alexander,Action|Adventure|Drama|War,0346491,1966,2004
8978,Christmas with the Kranks,Children|Comedy,0388419,13673,2004
8979,Guerrilla: The Taking of Patty Hearst,Documentary,0390299,174787,2004
8981,Closer,Drama|Romance,0376541,2288,2004
8982,I Am David,Drama,0327919,15397,2003
8983,House of Flying Daggers (Shi mian mai fu),Action|Drama|Romance,0385004,9550,2004
8984,Ocean's Twelve,Action|Comedy|Crime|Thriller,0349903,163,2004
8985,Blade: Trinity,Action|Fantasy|Horror|Thriller,0359013,36648,2004
8987,Bush's Brain,Documentary,0403910,33377,2004
8989,Damn Yankees!,Comedy|Musical,0051516,41253,1958
8998,That's Entertainment,Documentary,0072272,33740,1974
9004,D.A.R.Y.L.,Adventure|Children|Sci-Fi,0088979,16248,1985
9005,Fire in the Sky,Drama|Mystery|Sci-Fi,0106912,15613,1993
9008,"Invisible Man Returns, The",Horror|Sci-Fi,0032635,28421,1940
9010,Love Me If You Dare (Jeux d'enfants),Drama|Romance,0364517,8424,2003
9018,Control Room,Documentary|War,0391024,18889,2004
25746,"Hunchback of Notre Dame, The",Drama|Horror,0014142,18987,1923
25750,Sherlock Jr.,Comedy|Fantasy|Romance,0015324,992,1924
25752,"Freshman, The",Comedy,0015841,42359,1925
25753,Greed,Drama,0015881,1405,1924
25757,"Jazz Singer, The",Drama|Musical|Romance,0018037,939,1927
25769,"Steamboat Bill, Jr.",Comedy|Romance,0019421,25768,1928
25771,"Andalusian Dog, An (Chien andalou, Un)",Fantasy,0020530,626,1929
25773,Little Caesar,Crime|Drama,0021079,27899,1931
25782,Boudu Saved From Drowning (Boudu sauvé des eaux),Comedy,0022718,48365,1932
25788,Scarface,Crime|Drama,0023427,877,1932
25795,Dinner at Eight,Comedy|Drama|Romance,0023948,39130,1933
25797,Gold Diggers of 1933,Musical,0024069,31511,1933
25805,"Atalante, L'",Comedy|Drama|Romance,0024844,43904,1934
